,reward,loss
0,37.0277918308304,2283.391845703125
1,43.28763917090183,2219.7470703125
2,35.92960368298501,2052.24853515625
3,42.441405801491165,2121.77001953125
4,43.977391030380275,2027.589599609375
5,43.98557884855845,1963.45068359375
6,37.88980526718304,1957.2501220703125
7,50.88811094450589,1930.8963623046875
8,42.939712734802264,1993.69970703125
9,34.874590725115524,1766.185546875
10,25.571606574074657,1899.2728271484375
11,40.022029113797174,1810.3370361328125
12,30.520881981328095,1827.51708984375
13,41.45499421563151,1831.4130859375
14,43.602732167333556,1826.44873046875
15,40.326163256104344,1868.509033203125
16,31.076131865278562,1742.824951171875
17,43.8096507145195,1940.663330078125
18,44.67771992796486,1999.0555419921875
19,40.9902237749294,1744.6214599609375
20,43.050161303384705,1842.0223388671875
21,36.2609228083562,1747.4617919921875
22,38.80349045678176,1560.02685546875
23,34.20274107174934,1813.8121337890625
24,32.62354036089662,1640.2615966796875
25,43.88055697855749,1838.0518798828125
26,37.03263810576467,1531.837890625
27,18.731841301732096,1432.9615478515625
28,33.63279517832024,1709.4371337890625
29,32.150670233350446,1673.98876953125
30,38.43281000542403,1720.75244140625
31,34.88067028812592,1950.7491455078125
32,39.535438225306066,2259.434814453125
33,28.275094422808625,2089.14599609375
34,32.4655852242157,1890.880615234375
35,26.377837959253043,1762.429931640625
36,38.83014866201302,1793.08056640625
37,34.94800158969423,1694.91162109375
38,34.704259721201076,1689.23291015625
39,30.6767103102853,1873.16455078125
40,24.732737253272166,1854.9178466796875
41,16.82238092196837,2412.94580078125
42,18.43929385317831,2281.240966796875
43,15.015855248004284,2120.220947265625
44,12.912416020437602,2033.660400390625
45,13.875538461631571,2129.918212890625
46,16.89812963079831,1910.6234130859375
47,9.437254215318724,1701.5137939453125
48,15.494446057586602,1989.093505859375
49,19.26486861479205,1862.9798583984375
50,17.908180998403793,1925.3017578125
51,12.056128506026123,1768.498779296875
52,11.555448890357248,1789.8175048828125
53,15.141121801087028,1925.689208984375
54,13.434020872934958,1790.595947265625
55,15.576506166742318,1720.738525390625
56,16.505636601323825,1830.65771484375
57,18.625364642409096,1797.2490234375
58,21.78702524087848,1974.8704833984375
59,14.103733758753334,1607.3814697265625
60,17.599148602629466,1520.67431640625
61,12.647083033196374,1551.9886474609375
62,14.05571744788159,1649.2342529296875
63,15.267856090007445,1648.9686279296875
64,11.024925221140581,1557.501708984375
65,14.399902477055457,1492.6402587890625
66,11.004022308237685,1534.4874267578125
67,14.699176647319966,1595.409423828125
68,12.521842119689355,1977.257080078125
69,0.16429264577788205,2214.5244140625
70,0.3172523727253892,2023.6903076171875
71,0.18070946117252196,1960.6761474609375
72,0.47579018243749915,1920.52294921875
73,0.0992568019255855,1916.9501953125
74,0.127370346444713,1865.7784423828125
75,0.23721761497462635,1776.32763671875
76,0.497761190503616,1808.5098876953125
77,0.3261297015997383,1740.3780517578125
78,0.11354854660400704,1801.2894287109375
79,0.13920957553277058,1827.1611328125
80,0.7452276100653441,2820.292236328125
81,0.5388052404435661,2222.959716796875
82,1.509224591118487,2193.28076171875
83,2.0594149482489583,2149.181640625
84,1.1629148948719241,2135.309814453125
85,1.0471201827518626,2115.449951171875
86,0.9953278053436804,2007.31689453125
87,0.6588244050121709,2004.4278564453125
88,0.8023224985090104,1833.4111328125
89,1.9826558696806085,2309.4599609375
90,1.2838964124595198,1960.486328125
91,4.558132482518722,2117.504150390625
92,1.0370763011986988,1903.78857421875
93,9.495791669442738,2295.095458984375
94,4.3960307284104925,2224.611328125
95,13.66544550390978,2047.08203125
96,8.229486014580651,2010.6153564453125
97,5.140882016517122,1977.882568359375
98,10.283902771501307,1940.892578125
99,4.646517515940085,2055.635009765625
100,12.075009726542197,1867.136962890625
101,9.57741483644662,1836.8106689453125
102,14.462637038449213,1800.6566162109375
103,9.776919722318452,1947.93115234375
104,9.745347772885072,1790.76904296875
105,14.043040047908312,1803.4600830078125
106,13.722749487868393,1731.7796630859375
107,16.685820419314606,1721.238525390625
108,9.229286037530203,1727.7109375
109,18.915984836993314,1763.007568359375
110,8.854320376029431,1727.4453125
111,10.970933100098586,1712.1180419921875
112,6.162240984163063,1875.1435546875
113,9.476160055126096,1693.4508056640625
114,3.7618753956106143,1683.47412109375
115,10.884969311307023,1818.34375
116,16.709390694668084,1688.7047119140625
117,15.697049551345991,1719.321044921875
118,16.077682690582503,1847.6126708984375
119,12.596310238993663,1659.649169921875
120,11.497759850403218,1686.2408447265625
121,13.315746207177805,1662.9073486328125
122,12.401789789387442,1911.989013671875
123,10.101454535849717,1859.1163330078125
124,13.524313194771388,1728.7410888671875
125,7.947732753213219,1665.1134033203125
126,7.730152593026215,1633.6295166015625
127,5.382071433513688,1597.0640869140625
128,13.979238072930517,1632.731689453125
129,9.781711168364781,1609.0948486328125
130,20.646269375805016,1842.067138671875
131,5.1225581951490105,1589.71533203125
132,19.770628446438234,1776.1915283203125
133,14.574280853626396,1815.056640625
134,8.60777090476163,1602.9520263671875
135,10.955060100501184,1616.6104736328125
136,5.331806980142907,1580.1776123046875
137,12.009149191490593,1689.4219970703125
138,11.218653189798275,1571.8330078125
139,10.356308819045736,1566.796630859375
140,12.105950095427088,1562.9920654296875
141,12.022298198206778,1587.516357421875
142,14.355876945578318,1708.8477783203125
143,17.657618901890174,1602.2012939453125
144,9.89280560086748,1505.249267578125
145,9.579072815273008,1540.673583984375
146,9.462268493836714,1782.3145751953125
147,11.761776626178381,1619.3447265625
148,3.198808774545181,1566.3079833984375
149,10.135206487305233,1743.4193115234375
150,11.803616823925957,1767.7642822265625
151,14.169874346533518,1537.9754638671875
152,4.219172283132325,1498.5152587890625
153,13.158239551658891,1636.97216796875
154,6.129054400154364,1503.579833984375
155,18.41051931380602,1846.9974365234375
156,5.454919423658161,1649.78271484375
157,10.134261247979586,1464.3157958984375
158,9.036805058730412,1453.6195068359375
159,5.866842136803799,1430.296630859375
160,10.435937774123163,1704.25439453125
161,4.8301370457034,1511.73583984375
162,9.176490148956155,1418.59326171875
163,9.117497575002627,1586.8712158203125
164,9.865951644270345,1323.075927734375
165,13.674230935430248,1451.4384765625
166,7.023482046651753,1401.900390625
167,3.9480227999400794,1224.1181640625
168,6.779413058761355,1731.6534423828125
169,6.033073572773772,1410.9884033203125
170,10.268484548755968,1351.2969970703125
171,8.010131447784497,1422.390869140625
172,16.164272082611376,1469.4405517578125
173,10.921223744271071,1309.328369140625
174,5.140521810443101,1266.310302734375
175,9.251913925091339,1234.499755859375
176,10.58539575443147,1462.109375
177,11.222898997257857,1499.5618896484375
178,10.231227054600232,1206.714111328125
179,5.955540028019134,1459.6123046875
180,14.810578189385769,1689.1793212890625
181,14.507769781183974,1342.696044921875
182,13.188048713192442,1354.0380859375
183,5.420596659700298,1195.5152587890625
184,9.574572870030362,1318.6568603515625
185,6.169985578440923,1248.35546875
186,19.46112714893536,1245.085693359375
187,10.008426349921839,1232.7950439453125
188,7.963374965267121,1158.3052978515625
189,11.285495255695722,1353.9525146484375
190,9.579661268495347,1250.0369873046875
191,18.408085416602557,1299.428466796875
192,14.807535762999127,1365.39111328125
193,10.169290728067887,1139.7615966796875
194,7.977747203033367,1146.6160888671875
195,18.37556636332931,1746.9166259765625
196,11.085746162014416,1287.0001220703125
197,8.08648867821693,1161.55517578125
198,15.984356839209722,1137.2252197265625
199,13.629676772375529,1125.2283935546875
200,9.172823097503786,1293.7481689453125
201,6.881435758144188,1047.64208984375
202,9.4428301087828,1101.615234375
203,21.332217888336885,1334.0931396484375
204,10.366418837202168,1222.8798828125
205,13.30938595031988,1205.036376953125
206,20.621969814194433,1373.695068359375
207,6.076564395102123,1258.548828125
208,8.298711958652484,1378.4417724609375
209,16.653938339505572,1143.6759033203125
210,13.802694890722844,1154.6138916015625
211,13.897635985941843,1146.7181396484375
212,10.89254444691936,1090.4669189453125
213,11.077247208533633,1217.2357177734375
214,9.226792836906212,1096.1282958984375
215,10.97439359733958,1072.580810546875
216,9.448576860365645,1271.5897216796875
217,10.718422996928261,1096.8154296875
218,5.059875315016834,1115.429931640625
219,5.545561651649468,1065.6162109375
220,6.5255712846431235,1012.730224609375
221,19.5165570989039,1115.572509765625
222,5.955624213050871,981.856689453125
223,3.425398922118863,1009.1719970703125
224,3.9679795980807366,960.6814575195312
225,13.601182167523767,1059.7142333984375
226,12.05086772547883,1056.9652099609375
227,19.40174759489389,1517.7576904296875
228,18.064852581086534,1341.6546630859375
229,5.920487730763343,1013.3084106445312
230,11.494933818276746,1085.510498046875
231,4.405659759981309,899.9295043945312
232,5.24835094780718,975.8214111328125
233,5.099951831607961,906.6123046875
234,14.946922040660999,987.1950073242188
235,12.218085206191109,935.2540893554688
236,6.637998618816068,1357.9161376953125
237,7.093714899581782,1184.2008056640625
238,9.926653226012059,1023.73486328125
239,7.892249859294857,1130.2681884765625
240,16.77044214603683,1287.48291015625
241,9.972938297126488,1103.6153564453125
242,9.814318034287353,990.5935668945312
243,5.047673201284772,956.3121948242188
244,11.22894617587619,994.7863159179688
245,20.160695217409465,1247.6573486328125
246,10.10822043964509,1057.975830078125
247,17.685495358427282,1425.036865234375
248,8.449207225556254,968.3116455078125
249,8.412378484712614,897.4841918945312
250,6.59986839619848,1034.99853515625
251,8.271545475293978,1046.3619384765625
252,11.492304266831049,977.149169921875
253,12.873134203084224,973.8722534179688
254,9.825829979745007,1734.0223388671875
255,10.381063829939912,1191.9151611328125
256,10.311400365300909,3031.168212890625
257,11.532972384522543,2384.952392578125
258,13.360708664183681,2113.45751953125
259,5.584047230240207,2105.75830078125
260,12.801416078419374,2032.38427734375
261,1.4961215421455851,2340.974609375
262,1.0370266616224106,2306.011962890625
263,0.3649408232756769,2030.3621826171875
264,0.19301762621979524,2149.18115234375
265,0.24177947502960195,1992.1864013671875
266,1.727838431052668,2272.06005859375
267,0.6188735322359264,1929.7335205078125
268,0.4104634213231727,2163.662353515625
269,2.57743462557037,1996.7222900390625
270,0.07322561141647843,1946.6290283203125
271,0.4389787976308126,1963.605224609375
272,0.546755859992023,1934.7596435546875
273,0.35763507345554746,1855.7774658203125
274,0.15318260119135818,2000.73095703125
275,0.24123285014735707,1794.53515625
276,1.4708842965259605,1893.98291015625
277,0.5967946189533883,1807.3511962890625
278,0.09299707620126385,1832.1083984375
279,0.4435674697083757,1698.9495849609375
280,0.05874838407406291,1758.36474609375
281,0.7693219517872399,1650.9119873046875
282,0.7150500161312605,1591.64111328125
283,0.05474776668076031,1616.8172607421875
284,1.6549981468663368,1789.50244140625
285,5.234366608023581,1681.27783203125
286,0.81266422931804,1827.1314697265625
287,0.49837011518846874,1657.189697265625
288,0.3687210309867779,1550.396484375
289,0.09817097271776609,1577.9326171875
290,0.36702732087111023,1627.953369140625
291,0.49652026880466993,1549.20166015625
292,0.34914755391939734,1619.841552734375
293,0.7315776355297735,1565.299072265625
294,0.19480683241548558,1563.556640625
295,0.46812967673585826,1587.10693359375
296,0.2709785473102606,1608.458984375
297,4.335615060956956,1720.8240966796875
298,3.8702235428166256,1618.27783203125
299,1.2579826066517823,1728.9234619140625
300,0.5919724429473794,1534.38134765625
301,0.1988745475354301,1604.1561279296875
