,reward,actor_loss,critic_loss,kappas
79,42.866206004882905,-914.4564507007599,1.168675261316821,1.0
80,13.780608797367218,-895.9845230579376,1.6679880961892195,0.5
81,32.15545226159576,-905.9143705368042,1.3457123657572083,3.0
82,30.870045372264723,-988.3750237226486,1.477736776752863,3.0
83,19.751117180202545,-1055.8728103637695,1.8211566178360954,3.0
84,31.33002967474267,-905.2379372119904,1.2559538921923377,3.0
85,28.235138067302977,-888.5912712812424,0.9000868523144163,3.0
86,35.07833263523557,-1029.310433626175,1.2468038597144186,1.0
87,38.356839358982064,-1085.1814724206924,1.3420853184070438,1.0
88,40.730342858565834,-975.1576375961304,1.4989099839003757,0.5
89,43.02246070600064,-935.6889002323151,1.8067174284951761,3.0
90,46.647453076594076,-1085.3121918439865,2.24627826444339,0.5
91,40.40912199859787,-1217.345990896225,1.8171708651352674,1.0
92,34.508839335278715,-1103.0434299707413,1.3527759103453718,0.5
93,25.0764248424,-887.7819720506668,1.3781730055925436,3.0
94,33.223871862030265,-831.1610296964645,1.2853429230162874,0.5
95,30.694210153202388,-980.6376535892487,1.474027072719764,3.0
96,15.906596719004545,-1127.406979084015,1.4409977224422619,1.0
97,30.462458966905373,-1096.3584073781967,1.1506091531482525,0.5
98,38.21131492885225,-905.2842057943344,1.095761957229115,3.0
99,18.03238867511163,-789.7839779853821,1.1501857629045844,1.0
100,26.055277836745702,-809.4118601083755,1.0095270101446658,0.5
101,12.524755257713636,-835.3528038263321,0.8165939358877949,0.5
102,41.37801358777081,-1013.487714767456,1.0145515223848633,1.0
103,15.203892020391542,-1108.3859367370605,1.2600562702864408,1.0
104,41.213675643305336,-997.7750310897827,1.1261151955695823,1.0
105,16.47462048590743,-913.4386138916016,1.0134010286419652,3.0
106,28.048706293480993,-853.8285945653915,1.2267127513187006,3.0
107,43.3115302871177,-990.5167678594589,1.7609916948713362,1.0
108,33.92551466704944,-1227.956562280655,2.0821536717703566,3.0
109,33.22377477386165,-1128.2979443073273,1.932182258577086,3.0
110,38.62622707884561,-1052.398376584053,1.7526580362464301,0.5
111,35.70511489192875,-1163.6780614852905,1.5931126945652068,0.5
112,32.33809187173797,-1076.2386971712112,1.2462536941166036,0.5
113,29.799064235375322,-1082.8940353393555,1.1542055696481839,0.5
114,36.57981388976128,-1193.7903401851654,1.5954899789066985,0.5
115,30.742982282194475,-1103.1262429952621,1.4977953323978,3.0
116,36.40122541185416,-916.6216799020767,0.9358468202408403,0.5
117,36.82496884916412,-975.8041242361069,1.2714166302466765,1.0
118,15.631932535673366,-1152.3791575431824,1.6104926702100784,1.0
119,41.247933180134766,-1095.803011894226,1.5473349924432114,1.0
120,47.57401770206588,-1003.9438300132751,1.2421690967748873,3.0
121,28.831317287304095,-1195.360775589943,1.3708205682924017,0.5
122,17.95351591086721,-1493.1949508190155,1.1585439103655517,3.0
123,27.675165569727884,-1340.4003467559814,0.8669931875774637,0.5
124,31.239735660144405,-1132.7167747020721,1.2549263393157162,1.0
125,19.784033849857988,-1063.5525121688843,1.2971105725737289,0.5
126,31.815092392803457,-869.2117305994034,1.0219452038872987,0.5
127,42.533773579080446,-961.574511885643,1.271504937671125,1.0
128,31.45655123590107,-1190.9622864723206,1.5604528246913105,3.0
129,41.55309036242835,-1222.4168193340302,1.394156918511726,0.5
130,28.146492848065897,-1193.3616333007812,1.3814168209210038,0.5
131,27.950863343678847,-1133.258094906807,1.2495186070445925,0.5
132,35.12778633189707,-987.2866901159286,0.9448975141276605,1.0
133,26.49873115399236,-1030.3555368185043,1.262982822896447,0.5
134,36.0472702749944,-1151.1403677463531,1.381870990677271,1.0
135,21.95766109693924,-1183.648689031601,1.0907693238696083,1.0
136,23.951447726696706,-1168.6502939462662,1.3075949375052005,3.0
137,21.211020344426316,-1021.3440029621124,1.2057973030023277,3.0
138,24.288031268668302,-1046.2750868797302,1.2435362786054611,3.0
139,38.395470372761835,-1174.6237444877625,1.315721491468139,0.5
140,26.689280498889115,-1169.8562548160553,1.4137215175433084,1.0
141,20.866109587170026,-1086.4753993749619,1.3216731816646643,1.0
142,14.789286320013714,-873.3408298492432,0.9297029183944687,3.0
143,38.03783745510218,-783.9744424819946,0.8157416358590126,1.0
144,24.782290933134014,-1009.7911050319672,0.9907041723490693,1.0
145,34.37860437671531,-1158.8921300172806,1.1527165258885361,0.5
146,25.090079163388324,-1011.3067064285278,0.9654259869130328,1.0
147,29.79588921622805,-973.663424372673,1.1886683351476677,3.0
148,30.59227950749201,-986.0957678556442,1.5452799436170608,1.0
149,17.6341159509664,-922.7091393470764,1.3315839488059282,0.5
150,41.165238513810294,-782.3985015153885,1.9349143473082222,1.0
151,35.09274948200756,-1073.2533719539642,1.9018551277695224,0.5
152,42.94885390780516,-1093.3543412685394,1.811054565012455,0.5
153,24.037534665961505,-1089.1359894275665,1.7759016792988405,1.0
154,14.820885465675204,-1138.327203154564,1.7340823845006526,0.5
155,33.54824279334187,-1126.9742586612701,1.9100266698515043,0.5
156,26.032791370338526,-1052.3455328941345,1.6062235560966656,1.0
157,56.175571874403495,-1043.3132539987564,1.087610739748925,1.0
158,26.994997204740248,-1107.8437359333038,1.3355900512542576,0.5
159,39.81281274198867,-1123.8860232830048,2.043532026698813,3.0
160,12.022098025195008,-1072.3366597890854,1.6735886481474154,0.5
161,23.304574587552857,-1058.5944974422455,1.1779704523505643,1.0
162,35.45972250137593,-1160.7997884750366,1.2263705497607589,0.5
163,36.64265797033225,-1187.5011875629425,1.3811511335661635,0.5
164,16.387581670912994,-1061.995301604271,1.6000128062441945,0.5
165,12.514153401312775,-1058.6983127593994,1.4079250883078203,3.0
166,28.682741085862602,-1055.6716809272766,1.4292689632275142,3.0
167,35.31191507203122,-1072.612548828125,1.936548699857667,3.0
168,52.58826305257916,-1089.898036956787,2.2033636685227975,0.5
169,28.688035655469534,-1069.8369199037552,1.7318841600208543,0.5
170,29.13919289330081,-1030.8864271640778,1.4445720987278037,3.0
171,21.6699165227371,-1012.180274605751,1.4261607568478212,0.5
172,22.763913179299205,-1017.7480618953705,1.174938995973207,3.0
173,30.480127255114486,-1002.0031689405441,1.2854669737280346,1.0
174,22.29098885058677,-1029.034384727478,1.5093645631568506,1.0
175,34.41026800016699,-1018.9257010221481,1.2438217486487702,0.75
176,24.98174517943985,-977.9062304496765,0.9822411011555232,0.75
177,33.624454023808696,-1050.3706755638123,1.212357446725946,0.75
178,27.49820657525687,-1133.7359793186188,1.3558837653836235,3.0
179,38.289991923240336,-1224.522348165512,1.8638474445324391,3.0
180,31.345089749367972,-1170.1702091693878,2.0029647410847247,3.0
181,29.297389372039017,-1037.6144802570343,1.7591226330841891,0.5
182,29.397149360287028,-1053.7439694404602,1.5513209825148806,1.0
183,71.24066442400336,-1113.8701348304749,1.8074588848976418,3.0
184,27.27149903094336,-1147.0327880382538,1.7561006494797766,0.5
185,19.774307610860156,-1107.7334604263306,1.4715730622410774,0.5
186,42.620420558581735,-1074.0776739120483,1.4685924613149837,1.0
187,37.44016407294142,-1070.0722634792328,1.7875693974783644,3.0
188,18.414892213795984,-1070.3393869400024,1.7237327184993774,3.0
189,26.245532570348292,-1071.256976366043,1.9203314959304407,3.0
190,25.376716052051385,-1055.543244957924,1.6499521889491007,0.5
191,25.227992833689054,-1002.4095516204834,1.230458594567608,0.75
192,59.79662364643318,-998.5916593074799,1.2494713133201003,1.0
193,41.31729109729002,-1070.1719921827316,1.6196916649350896,0.5
194,45.69962142561839,-1110.838195323944,1.6517932200804353,0.5
195,15.594806008106405,-1079.3843939304352,1.695416105329059,0.5
196,17.64265277568358,-1035.1192018985748,1.4193837320781313,3.0
197,41.79159616709878,-1037.6332087516785,1.1060272514587268,0.5
198,16.89132248333762,-1067.5693383216858,1.2197225687559694,1.0
199,43.70219026283281,-1076.6709253787994,1.177058151050005,0.5
200,19.178842876577168,-1067.6633831262589,1.2811287125223316,3.0
201,25.163522786879966,-1065.7392157316208,1.413700447883457,0.5
202,40.940552308758285,-1086.8449914455414,1.3478289303020574,0.5
203,22.92027485881746,-1089.9526059627533,1.3131740632234141,0.5
204,37.484977511452136,-1069.7484909296036,1.1707417335128412,0.5
205,23.912775679994958,-1056.7870029211044,1.3913021117332391,3.0
206,24.163677851245744,-1023.0543460845947,1.2498313710675575,3.0
207,16.99015994138604,-1042.2847295999527,1.5412893031025305,3.0
208,30.371823626013214,-1034.9863177537918,1.2469538713339716,0.5
209,39.247447030570115,-1018.1150176525116,1.0326934332842939,1.0
210,26.83174058810381,-1049.9135477542877,1.3961211504065432,0.5
211,39.43812874641938,-1039.9317828416824,1.3657141347648576,1.0
212,33.10079100816641,-1061.1928968429565,1.1701189224258997,1.0
213,31.411791762139504,-1101.4092531204224,1.1579327173531055,0.75
214,22.325490368256666,-1111.9867343902588,1.0313283619470894,1.0
215,6.973203395360726,-1054.0238409042358,0.8158082936133724,1.0
216,27.35404546345919,-1019.0101370811462,0.9350654925801791,3.0
217,35.30811598851101,-1058.213060259819,1.3159366672625765,3.0
218,28.950993555316877,-1067.689103960991,1.5177686627721414,1.0
219,14.450830222680672,-1087.8889427185059,1.2360978336073458,0.5
220,38.30558090052072,-1106.0591115951538,0.9697579918429255,1.0
221,27.538989028085165,-1089.7435318231583,1.1993989312904887,1.0
222,47.031095923404905,-1102.368114233017,1.830662006395869,3.0
223,35.314670786605944,-1127.926614522934,1.7065049560042098,3.0
224,22.8816007550888,-1103.7837545871735,1.2693460811278783,0.75
225,54.75028144304815,-807.1796437501907,1.980698183295317,1.0
226,30.95970153926959,-886.2458041906357,1.5631943040061742,1.0
227,44.65613056249004,-837.600240111351,1.7793326457031071,3.0
228,28.310531348693726,-785.7043346166611,1.5940504650352523,0.75
229,10.670390017135528,-785.7508412599564,1.4536242376780137,3.0
230,61.98558274831263,-786.2027024030685,1.6879827848169953,3.0
231,43.35274516772835,-820.4125691652298,2.05942974134814,1.0
232,14.468861194789469,-828.6074120998383,1.6865908190375194,1.0
233,35.78045748334936,-791.4258056879044,1.3217370940255933,1.0
234,36.88643303807347,-771.6901649236679,1.3409775287727825,1.0
235,17.95595105349127,-777.6219164133072,1.3922528959810734,3.0
236,46.20196151413347,-837.8168141841888,1.2892659463686869,1.0
237,34.66301423345042,-838.4222341775894,1.4462582643609494,1.0
238,21.58131422171684,-760.5566509962082,1.4230670869001187,1.0
239,42.39539253867882,-733.1345397233963,1.450757043552585,0.5
240,16.83662181418936,-756.1386268138885,1.4099461031146348,0.75
241,24.626726435347756,-785.3772585391998,1.0917724369792268,1.0
242,28.23382085179108,-807.9045013189316,0.919802772521507,1.0
243,28.066934054161607,-809.6793212890625,0.8721673415857367,0.5
244,16.956784068839053,-807.7261947393417,0.8516354343737476,0.5
245,39.1528202829789,-791.7391365766525,0.9016958468710072,0.5
246,45.910126378625506,-769.5227211713791,1.3817616506712511,0.5
247,31.093778485428132,-746.9513956308365,1.7989342195214704,1.0
248,23.601869717274724,-747.8978995084763,1.4969623252982274,0.5
249,32.04573865007514,-749.6684468984604,1.3112633781856857,3.0
250,26.76326835969021,-768.9216514825821,1.329869128880091,3.0
251,39.554914849220005,-771.2975851297379,1.6216438196133822,0.5
252,67.9570969156929,-782.1681689023972,1.4788822556147352,1.0
253,16.125011419472806,-792.5101885795593,1.2865309668704867,0.75
254,8.043098697580273,-739.8848485946655,1.0107523013139144,1.0
255,16.355020186742195,-727.1858607530594,0.7358284854562953,1.0
256,19.51717359561755,-761.7556623220444,0.6979801841371227,0.5
257,28.928218184489232,-782.05309009552,0.7686574148829095,1.0
258,22.915524873914375,-793.9804177284241,0.8495435531949624,1.0
259,36.52080360414735,-771.6486998796463,1.2428206581971608,0.5
260,19.377679848437822,-759.5750600099564,1.3890651990659535,1.0
261,13.588030836656019,-765.6196838617325,1.0140511234058067,1.0
262,30.07630706414647,-783.8397525548935,0.8153500620974228,0.5
263,34.56920184488163,-809.4866102933884,1.01168189488817,0.75
264,25.907912653709715,-763.2231409549713,1.2143590288469568,1.0
265,50.37159157976766,-748.5993564128876,1.8888979934854433,1.0
266,34.87403089719005,-784.0329438447952,2.073749581933953,0.5
267,44.986130150150444,-775.3596365451813,1.400246069242712,1.0
268,33.82037669967166,-778.3097780942917,1.045045919250697,3.0
269,50.35217765215441,-797.296155333519,1.0817325999960303,1.0
270,16.965275019534726,-777.9998755455017,1.311816053232178,0.5
271,20.617695206601514,-760.601616024971,1.0178870538948104,3.0
272,20.304036934054235,-771.2237327098846,1.0997471935697831,3.0
273,22.638226283514626,-756.6440707445145,1.3989799428964034,1.0
274,15.380839666993484,-735.2897702455521,1.3015813263482414,3.0
275,22.787386534384378,-756.1981643438339,1.2155999582028016,3.0
276,26.535877783417757,-791.4792273044586,1.2555186628596857,0.5
277,31.41139530542957,-794.1213539838791,1.1383219450945035,1.0
278,27.799753706384887,-764.8602465391159,1.0583123086835258,3.0
279,23.99310396762538,-756.804641366005,1.3785638082190417,3.0
280,23.542979747810943,-783.9730415344238,1.219586814462673,0.75
281,31.82759419110357,-788.4893052577972,1.0756201590993442,0.5
282,35.924693389281025,-758.1336514949799,1.2237301850691438,1.0
283,38.04197496996081,-763.1183273792267,1.3308444083668292,3.0
284,32.0612174214172,-802.2308967113495,1.355812537483871,0.5
285,34.9487333850872,-797.9085270166397,1.1065700249164365,3.0
286,21.02752642905988,-772.4190317392349,1.1787225464941002,1.0
287,50.25234155857049,-796.8141511678696,1.329159384011291,3.0
288,11.0803033734604,-785.0334184169769,1.4041960256290622,0.75
289,17.11122407679198,-751.8479840755463,1.0695021306164563,1.0
290,39.639455240539235,-750.2867661714554,0.9255460460553877,1.0
291,43.87083001820457,-802.4098210334778,1.0576055690762587,0.5
292,14.044583060934878,-832.0642802715302,0.9839776253793389,1.0
293,46.48937519296749,-787.2078595161438,0.8993506646947935,3.0
294,38.39068766295935,-759.5915904045105,0.9969474716926925,3.0
295,42.16352489591316,-757.9370362758636,1.3342098524444737,3.0
296,27.8028143013116,-778.0584244728088,1.1321963637601584,1.0
297,39.659193556107496,-789.8035663366318,0.9509316773037426,1.0
298,14.580389117879474,-776.8349976539612,1.083589655405376,3.0
299,14.715323727239442,-735.3070956468582,0.8868529382743873,0.5
300,21.83913412043529,-671.2125507676974,10.432407452783082,3.0
301,11.697599166529091,474.38473695516586,3.2093685478903353,1.0
302,29.631780301735553,422.6590282320976,1.5554835315560922,1.0
303,17.601850772078624,367.725840985775,1.829900338780135,1.0
304,38.12195907355033,418.4887180328369,1.6111145036993548,1.0
305,21.58688173284368,421.39876621961594,1.3521651480696164,1.0
306,64.14616111505514,452.6157724261284,1.8228667312068865,3.0
307,44.121713663720485,407.64738312363625,2.0852706962032244,1.0
308,22.824906068997763,286.82392179965973,2.6316079845419154,3.0
309,37.59624106936472,327.38620641827583,1.9529281044378877,0.5
310,16.20518164428575,353.2855577468872,1.6551051841815934,0.75
311,26.241720372975685,355.3538227379322,1.5286584601271898,0.5
312,11.126137780242837,391.82960745692253,1.3839112338027917,0.5
313,27.942356426912795,484.8814806342125,1.2026062130462378,3.0
314,47.690249317425426,410.2932744920254,1.4491672135191038,1.0
315,28.742513399156167,283.2047282755375,1.498791629099287,3.0
316,25.269183621476063,278.88324305415154,1.4526034991722554,0.5
317,33.14033277295423,286.5557781755924,1.3326136883115396,1.0
318,41.67878209765218,316.0230956375599,1.4681865316815674,3.0
319,19.587126672455174,326.9278494119644,1.6527302780887112,3.0
320,38.30110186406545,325.7718269228935,1.4530326096573845,1.0
321,45.649929602701135,301.40433117747307,1.4423561309231445,3.0
322,30.898960585078783,272.6095981001854,1.5712548799347132,0.5
323,32.299451191567634,330.17045989632607,1.6098500308580697,0.5
324,26.633613553293728,488.45320302248,1.0761405899538659,1.0
325,37.368134184736505,419.63218480348587,1.0164865263504907,1.0
326,17.201525523426767,358.4994302690029,1.3236452706041746,3.0
327,11.879068276292347,518.2884308099747,1.2064125812612474,3.0
328,18.425882564201476,539.5727700591087,0.9854779582237825,1.0
329,49.3980483089172,526.5940031409264,1.4287042611395009,0.75
330,39.06526094744253,459.3779945373535,1.745764011866413,0.5
331,65.62245882847446,290.80346861481667,1.8918194043217227,0.5
332,30.71112629068161,266.4877534508705,1.6528818865772337,1.0
333,23.600618924735805,291.2198604643345,1.4777288753539324,0.5
334,42.43296106279285,316.3395043313503,1.2403986729332246,1.0
335,12.739971082867267,334.43326446413994,1.2565310837817378,0.5
336,29.82562092588414,394.6920757293701,1.4598138484288938,1.0
337,25.822648512135878,401.3906620144844,1.7123594488948584,3.0
338,37.61079355965511,325.87260815501213,1.5124036140041426,1.0
339,34.8582971561218,321.46201607584953,1.5157081843353808,0.5
340,30.180314009944663,348.63313829898834,1.8248107788385823,0.5
341,67.8691068795033,364.3415480852127,1.6816808497533202,3.0
342,37.293350032991945,292.188603669405,1.7234347570920363,1.0
343,16.291033164784228,292.92737060785294,1.563309826538898,1.0
344,44.29952816672357,343.62857401371,1.3390576908714138,0.5
345,39.953255246664654,318.87913686037064,1.315209022257477,3.0
346,44.50644034624432,271.2908964455128,1.5196921125752851,0.75
347,35.432556599275934,266.16771537065506,1.3779485612176359,0.75
348,65.9054982291082,283.6635241508484,1.4139125673100352,0.75
349,19.80102888207805,280.7502010166645,1.414123716414906,1.0
350,26.352519271111355,305.894461363554,1.260967340960633,1.0
351,37.87999916363983,322.5440399646759,1.370104630710557,0.5
352,28.259549715479608,336.6946490705013,1.1949574764585122,1.0
353,34.7455879446578,444.1373767852783,1.2443563511478715,0.75
354,46.673928656311475,430.6550732254982,1.2881352041149512,0.5
355,32.28543464113731,302.6191620826721,1.661313823191449,3.0
356,31.453282415762423,349.2517133951187,1.3983197300694883,0.5
357,49.975279006213526,461.8515450954437,1.191251375945285,3.0
358,26.376653799893475,428.8524962961674,1.3002397177624516,1.0
359,23.989673474720686,328.82142701745033,1.415028476738371,3.0
360,42.63853263860104,359.84977728128433,1.1888988359132782,0.75
361,45.194214815386424,347.3085317313671,1.7410196173586883,3.0
362,29.65763595186432,299.3872404694557,1.8569909688085318,0.75
363,38.57892719953078,292.5922484397888,1.3462176129687577,1.0
364,42.05056282551259,300.7560713291168,1.2743613953352906,3.0
365,34.17894797536191,352.48807579278946,1.3468956843717024,3.0
366,30.942346933710052,472.8992437720299,1.2104014496435411,0.5
367,27.862814000674568,432.1934706568718,1.8591736375819892,0.5
368,31.622156795963637,352.8160206377506,1.8126202538842335,0.5
369,24.878964797959306,367.93496710062027,1.2234069682308473,0.5
370,26.205564228804707,329.2389154136181,1.1541392555227503,0.75
371,44.432513066331694,287.2195217013359,1.384123672847636,0.75
372,16.692599006160112,261.3617414236069,1.369985084515065,1.0
373,26.284105251333923,318.86777633428574,1.3175544966943562,0.5
374,41.1237111963113,346.2853475213051,1.4480031584971584,3.0
375,36.63065312694104,-787.1009905016981,12.869780070381239,0.5
376,19.04803351016814,-612.6472805142403,2.685835607815534,0.75
377,28.879606572911488,-589.0699142813683,1.8974271282786503,1.0
378,66.60107666353686,-599.9212278723717,2.667894993792288,3.0
379,23.52476092305741,-550.4818076491356,2.398494068067521,1.0
380,42.06721084871953,-543.8568218946457,2.131840979680419,1.0
381,26.27426245834267,-606.0061535835266,2.1501032791566104,0.5
382,24.625448041355703,-602.5630638599396,1.7737779721501283,1.0
383,32.00641330124196,-600.9506301879883,1.459189428947866,0.75
384,17.6905320934177,-598.8529678583145,1.2969161707442254,0.5
385,41.68472280660414,-595.5976805686951,1.1654563213814981,0.75
386,34.4379949367926,-604.3104792833328,1.2506891504745,3.0
387,17.153212543498135,-611.9734090566635,1.3848796329111792,0.75
388,28.654798999473588,-609.7212278842926,1.246154667576775,0.5
389,51.6369326929573,-604.1930192112923,1.1539758570725098,3.0
390,22.153290644910676,-612.2098367214203,1.080586678115651,1.0
391,34.24958554518204,-611.2949174642563,1.1680982133257203,0.75
392,19.735233226208695,-597.1405603885651,1.3912648755940609,0.5
393,69.79677420883046,-583.692689538002,1.570837771112565,3.0
394,42.14948773152245,-625.9015116691589,1.617644072335679,0.5
395,25.92330287767811,-655.9634546041489,1.280912363785319,1.0
396,46.10084493222861,-607.9136945605278,1.1791919739334844,0.5
397,27.90005652355403,-604.7604579329491,1.4393316872301511,1.0
398,36.50283273463367,-618.9927687644958,1.3427430533338338,0.5
399,50.009954081202935,-605.1770383119583,1.5057046270230785,3.0
400,14.59546186627794,-618.6817255020142,1.2668541666353121,0.5
401,27.50717630350409,-589.300562620163,1.1189748818869703,3.0
402,10.71106704274516,-539.1585595011711,1.1727312011062168,3.0
403,23.905358747150135,-572.6061516404152,1.3616113726166077,0.75
404,19.357569171286322,-596.1394262313843,1.4245061013498344,0.5
405,33.582665531832724,-589.1805020570755,1.1706552045070566,3.0
406,14.922411305349288,-594.2031048536301,0.9509217935265042,1.0
407,26.692577289014224,-580.9869011640549,0.9446009714156389,1.0
408,19.652868263399334,-577.1643075942993,1.1100105418590829,3.0
409,18.561850798106185,-541.2184953689575,1.0867971403058618,3.0
410,16.97212321706973,-535.8257220983505,1.1446436173282564,3.0
411,44.354097976194495,-587.255597114563,1.2402751969057135,0.75
412,23.829685178488138,-620.2439832687378,1.2975523105124012,0.5
413,15.425514617964815,-617.379257440567,1.0790332282194868,3.0
414,17.903467519289403,-605.1733894348145,0.9268919889000244,0.75
415,31.714398844084126,-602.3125974535942,0.9782499326393008,3.0
416,29.610682144072328,-587.0742082595825,1.3053108708700165,1.0
417,32.553473478899484,-584.4124763011932,1.6805472488049418,0.5
418,33.32444693907482,-597.2534780502319,1.579133358434774,3.0
419,34.963784998716555,-592.5953096151352,1.1830796234426089,3.0
420,41.63250572334866,-595.2753793597221,1.220400532183703,3.0
421,22.887243232452754,-620.7161618471146,1.1935432334430516,1.0
422,36.49653180236093,-620.0117857456207,0.8823156373691745,3.0
423,39.2236672286263,-612.9548718929291,0.8796623616362922,1.0
424,33.29849760868979,-624.7750210165977,1.1626693038851954,0.5
425,58.8323969731579,-583.895091354847,1.424482282716781,3.0
426,27.031076670608027,-591.6361646056175,1.5530988099053502,1.0
427,32.31294942923409,-627.9063800573349,1.3900925438501872,0.75
428,39.174275655564585,-608.534376502037,1.3751313852262683,0.5
429,4.189301105915617,-606.5233322381973,1.2809809356112964,1.0
430,16.552377337286522,-590.6103976368904,0.9413967485306785,0.5
431,18.287108587863493,-561.879058778286,0.93868031387683,3.0
432,41.9086363138281,-557.028312265873,1.1091569271520711,3.0
433,46.02689274957817,-570.8985844254494,1.2987544389325194,3.0
434,39.62254104830212,-618.7357456684113,1.4361451263539493,1.0
435,29.139079238932904,-638.8372271060944,1.1757310638204217,0.5
436,45.02076233728473,-622.6136882305145,1.169495243113488,3.0
437,22.94605733937834,-618.5781936645508,1.639359330642037,3.0
438,20.040988080342412,-616.6353640556335,1.3346234613563865,1.0
