,reward,actor_loss,critic_loss,dep_proportion,dep_threshold
125,40.421513658471866,-43.065466433763504,2.6672844735439867,0.98,0.18311093747615814
126,81.6312494814815,-43.46618027985096,2.7529545705765486,0.97,0.3466666638851166
127,35.35083248266749,-43.8464198037982,2.7452902593649924,0.956,0.34555596113204956
128,49.30078427660495,-43.29639109224081,2.742559007834643,0.932,0.3662221133708954
129,47.43237517832905,-44.24567690491676,2.8076802294235677,0.936,0.5826661586761475
130,32.37046380083012,-44.76472196727991,2.8693940688390285,0.926,0.45488911867141724
131,57.639409103283185,-44.92027434706688,2.898947408189997,0.958,0.29733389616012573
132,41.52418180885066,-44.59627224504948,2.8836406983900815,0.958,0.38022199273109436
133,53.01928317416026,-43.49441220611334,2.806508091278374,0.99,0.40466606616973877
134,58.8647060163033,-44.727008163928986,2.8462726757861674,0.994,0.45577701926231384
135,45.126481627466035,-43.83503742516041,2.803595231147483,0.974,0.4833322763442993
136,37.48072791945816,-44.29775029420853,2.805744062876329,0.972,0.4348887801170349
137,46.12079098057459,-45.438961289823055,2.8562340701464564,0.958,0.3744452893733978
138,59.88829112682212,-45.44470311701298,2.7517813849262893,0.984,0.23511120676994324
139,35.91597915585156,-45.865228950977325,2.7082238618750125,0.954,0.365777850151062
140,65.35748631477892,-46.77601496130228,2.6893224240047857,0.98,0.35555532574653625
141,47.44954952432862,-48.86273691058159,2.707504055928439,0.974,0.38288840651512146
142,65.97729173384833,-49.946989230811596,2.8017470743507147,0.94,0.352222740650177
143,54.34324076003146,-50.408303275704384,2.863350602798164,0.95,0.4391102194786072
144,23.435656939401273,-50.714192271232605,2.836804138030857,0.95,0.411778062582016
145,59.867343425429674,-49.476026482880116,2.7870906004682183,0.896,0.507554292678833
146,20.157177331082295,-49.22768485546112,2.741261448711157,0.978,0.4864443242549896
147,49.901957160927125,-47.21827708184719,2.6845183421391994,0.95,0.3033340573310852
148,57.059085836467496,-48.17406655102968,2.777738553006202,0.972,0.1735556572675705
149,28.9680724561744,-47.87421519309282,2.7082034815102816,0.95,0.3833335041999817
150,53.76759054595303,-47.744146682322025,2.7480928050354123,0.836,0.394223690032959
151,39.175190760585345,-47.458514742553234,2.779539314331487,0.826,0.3444449305534363
152,56.247115881060395,-47.99509456008673,2.764440937200561,0.928,0.252444863319397
153,60.91392272085277,-48.14720883220434,2.7983959489502013,0.89,0.28311118483543396
154,34.71037226642233,-47.50649695843458,2.8208760709967464,0.884,0.31244438886642456
155,39.21537941765329,-47.097311459481716,2.8186827378813177,0.798,0.36444443464279175
156,51.893419277996536,-47.312900841236115,2.774309358559549,0.938,0.29888927936553955
157,29.335378168822846,-47.26327207684517,2.7980367317795753,0.866,0.3602224290370941
158,31.744701434956543,-46.76188392192125,2.7115238381084055,0.892,0.35200077295303345
159,49.20641771795468,-46.16214530169964,2.7481870653573424,0.83,0.3668901026248932
160,39.43301565299703,-45.300988011062145,2.6942042007576674,0.892,0.35133397579193115
161,48.89670692220622,-44.31168783456087,2.6243416394572705,0.872,0.3675558865070343
162,42.47932126637299,-44.49935217946768,2.6016246678773314,0.818,0.40422242879867554
163,31.984069565556183,-43.91762224584818,2.5932663436979055,0.874,0.28733354806900024
164,15.75811999750012,-42.57754500955343,2.559701613150537,0.674,0.4155561625957489
165,43.572565452204955,-41.59744966030121,2.5566408513113856,0.854,0.4644445776939392
166,61.017528658657994,-42.33687637746334,2.5163067642133683,0.956,0.5220008492469788
167,37.303796433389785,-43.221197068691254,2.5500700406264514,0.824,0.5377779006958008
168,49.159509909620425,-41.93961813300848,2.4507705031428486,0.892,0.42288938164711
169,43.17916416164011,-42.95866046100855,2.3887965499889106,0.93,0.4508892595767975
170,10.84632326501239,-42.191782630980015,2.3469831955153495,0.668,0.5108890533447266
171,57.77095400440557,-41.68771532922983,2.3298906977288425,0.902,0.3251122236251831
172,50.499155908324646,-41.529171362519264,2.323327838210389,0.99,0.21711136400699615
173,39.51668624679928,-41.42452036589384,2.2832643899600953,0.99,0.1984444260597229
174,54.42704997968852,-41.03054892271757,2.238783750217408,0.942,0.28733378648757935
175,42.42807050766252,-41.68451564013958,2.3400004801806062,0.87,0.3342227339744568
176,40.062559886277036,-41.09764362871647,2.3650905566755682,0.874,0.310222864151001
177,50.29665245094761,-41.55626664310694,2.351218001684174,0.85,0.3113330900669098
178,58.18962944395677,-42.19291044026613,2.3253039456903934,0.902,0.3242226243019104
179,63.42751964432108,-43.545862436294556,2.36084162350744,0.99,0.30844518542289734
180,54.93411836153867,-44.52973213046789,2.4340090474579483,0.978,0.36555612087249756
181,65.20165795838251,-45.96922728419304,2.5298934294842184,0.98,0.3944459855556488
182,55.20984095887252,-46.481655582785606,2.452707119518891,0.94,0.37999996542930603
183,45.07984816351737,-46.64669868350029,2.4273998271673918,0.924,0.38688960671424866
184,35.57925261492458,-47.55383660644293,2.3647700378205627,0.852,0.3706669509410858
185,46.69754334859923,-48.36125461757183,2.354439082555473,0.96,0.3340013325214386
186,60.6044185481554,-47.56040295958519,2.4385770584922284,0.924,0.4846663177013397
187,27.086078816825346,-47.74458999186754,2.4635721808299422,0.82,0.4680006206035614
188,32.1432699681732,-47.06881579756737,2.468397355871275,0.932,0.3413339853286743
189,43.91648423614943,-46.118140794336796,2.4384153173305094,0.986,0.24911147356033325
190,45.79283709775984,-47.153530813753605,2.4952823168132454,0.91,0.41933324933052063
191,53.659033461487205,-48.540108770132065,2.460877791978419,0.896,0.42955559492111206
192,45.45127470850703,-49.019607700407505,2.563188773812726,0.964,0.4097784459590912
193,36.62642506422468,-47.8679311349988,2.626839234493673,0.778,0.5002223253250122
194,36.926356707776314,-48.14456728845835,2.571192161878571,0.886,0.383333683013916
195,43.776339166537284,-47.461022056639194,2.557852156693116,0.82,0.4142220616340637
196,61.78727068767493,-48.38022018969059,2.600233898963779,0.876,0.45799970626831055
197,56.21775541360515,-48.896038234233856,2.606810280587524,0.886,0.46399980783462524
198,32.600503304257714,-48.371149860322475,2.6214612221810967,0.748,0.4539995491504669
199,45.534771269613124,-47.07380589842796,2.6660028758924454,0.776,0.3717787563800812
200,52.3115800544354,-46.651947520673275,2.594795326469466,0.828,0.36311158537864685
201,50.3601738980484,-46.1994905769825,2.490368504775688,0.916,0.30866682529449463
202,64.85554321023184,-46.016906298696995,2.4834860186092556,0.862,0.4031115174293518
203,56.89701121190595,-46.580676048994064,2.5354907324071974,0.924,0.40822234749794006
204,42.65245910345483,-46.86911042034626,2.5603362573310733,0.834,0.44511160254478455
205,14.77714636357777,-46.081985250115395,2.5206912998110056,0.788,0.4515564739704132
206,30.779175147284292,-44.75259669870138,2.5064097880385816,0.782,0.37644532322883606
207,43.61976864027001,-44.3238175585866,2.3522749363910407,0.928,0.3533330261707306
208,89.9225327631746,-46.22194454818964,2.474146724678576,0.938,0.3962218761444092
209,31.012878174261104,-47.4646295979619,2.5965585680678487,0.848,0.3922221064567566
210,63.537271450444685,-47.75511772185564,2.59462862694636,0.952,0.25466689467430115
211,46.37407321571358,-47.53095442056656,2.581414728658274,0.936,0.3122222423553467
212,40.31565259284031,-47.19873175770044,2.5342043524142355,0.946,0.3348894417285919
213,49.465345571202995,-48.2373823672533,2.5518274509813637,0.968,0.28755542635917664
214,71.79665818276396,-48.80075991898775,2.578805583762005,0.958,0.3642229735851288
215,59.428418507811514,-49.429835237562656,2.5751818146090955,0.92,0.3511117696762085
216,53.6776362323988,-49.44563339650631,2.6243021176196635,0.94,0.3415554165840149
217,36.411450810372756,-49.06206802278757,2.61549359257333,0.806,0.3626670241355896
218,35.33205660709719,-49.18827071040869,2.6264453711919487,0.782,0.42244482040405273
219,36.28598865800693,-49.22980711609125,2.637670960975811,0.896,0.296000212430954
220,40.00605205348129,-48.09548278152943,2.6380465640686452,0.81,0.445110559463501
221,41.7583017478603,-47.37200479954481,2.6426780242472887,0.898,0.3471108675003052
222,76.21293117736484,-48.2895517423749,2.6324003785848618,0.924,0.2760002613067627
223,58.81628583473413,-48.33866564929485,2.764773515285924,0.978,0.3284447491168976
224,49.04262635036911,-48.54702201485634,2.7773220271337777,0.932,0.3337782919406891
225,64.69762311467818,-49.20068261772394,2.758177306735888,0.96,0.40400025248527527
226,59.67981065396332,-51.944564774632454,2.8276675269007683,0.988,0.35799965262413025
227,52.96623802490029,-53.39279216527939,2.817716164747253,0.976,0.374889075756073
228,49.455345054193515,-52.634910859167576,2.843118356540799,0.964,0.43222174048423767
229,64.06383977430733,-51.76668357104063,2.7848731686826795,0.956,0.454222172498703
230,53.76883842079662,-52.151639737188816,2.814462105045095,0.936,0.3360009789466858
231,18.11954386762623,-51.80784261226654,2.816041748272255,0.916,0.3904452323913574
232,46.851988421543886,-51.482319451868534,2.8747319413814694,0.962,0.2706663906574249
233,42.304409588283555,-51.20584811270237,2.9679794581606984,0.92,0.5362217426300049
234,50.48018638814532,-50.01750446856022,2.8184080296196043,0.962,0.5604432821273804
235,46.25137954594642,-49.578300423920155,2.7429446855094284,0.938,0.5044434666633606
236,47.8793765110197,-48.499191366136074,2.7101231704000384,0.906,0.5526663064956665
237,49.08455397122466,-49.38782525062561,2.7013287802692503,0.974,0.39155617356300354
238,40.503278106898044,-49.82478430867195,2.752686558291316,0.93,0.5053336024284363
239,40.178395832813784,-49.62259327620268,2.7378688401076943,0.94,0.40888890624046326
240,51.947057956282336,-50.68935887515545,2.7518048032652587,0.954,0.4442228674888611
241,41.30570931458055,-50.59617654234171,2.7624309447128326,0.972,0.42088961601257324
242,58.54254383045365,-49.59049932658672,2.7077732742764056,0.944,0.5346664786338806
243,49.6742721194845,-49.5792930573225,2.6442788986023515,0.98,0.4566672742366791
244,44.108590489563234,-49.45117651671171,2.628932907478884,0.942,0.4480000138282776
245,63.863722313014,-48.84601318091154,2.6354288069996983,0.94,0.5146657824516296
246,29.1155062769641,-48.518946051597595,2.568014182616025,0.922,0.48755526542663574
247,42.73800794693321,-46.821313582360744,2.554265392245725,0.912,0.4462226629257202
248,46.35537674559482,-46.224779434502125,2.444791834568605,0.978,0.3584446310997009
249,53.948809423092044,-46.82958143949509,2.414937030756846,0.984,0.42422202229499817
250,54.762622064883445,-46.19583150744438,2.3287112454418093,0.994,0.5017778277397156
251,69.43155137146891,-47.269698813557625,2.351699255872518,0.994,0.46844425797462463
252,56.51720141602671,-48.38405994325876,2.321900226175785,0.996,0.46466702222824097
253,49.59312428523727,-49.44573491811752,2.322111369110644,1.0,0.47422248125076294
254,65.7068627699778,-50.49122802168131,2.373557020444423,0.998,0.5139999985694885
255,53.234873955755155,-49.833386570215225,2.492937705712393,0.984,0.4246664047241211
256,45.35805873942145,-51.002524212002754,2.5140584327746183,0.99,0.5295549631118774
257,51.83922170741889,-50.314244240522385,2.5556352525018156,0.948,0.47600018978118896
258,36.82818140227221,-51.218686275184155,2.52444405737333,0.952,0.4633336067199707
259,33.160105574678425,-50.74412489682436,2.528569575631991,0.916,0.493333101272583
260,55.9325177751389,-50.11362363398075,2.5468313668388873,0.946,0.39755624532699585
261,70.04171161836332,-51.47360371798277,2.661005872534588,0.992,0.4055561125278473
262,68.9650068711892,-52.062824323773384,2.6217593715991825,0.992,0.33399999141693115
263,57.92494885465757,-51.96589322388172,2.6333888184744865,0.986,0.3517778217792511
264,57.03671482704767,-52.86906422674656,2.6347675607539713,0.99,0.36955589056015015
265,50.782927296459405,-53.23719976097345,2.612688278546557,0.99,0.343778520822525
266,48.742849140005525,-53.28821571171284,2.6468854409176856,0.972,0.48244401812553406
267,34.34942529756186,-53.44979154318571,2.689385623903945,0.964,0.4444449841976166
268,65.82006339537556,-53.78996465355158,2.6840584378223866,0.968,0.5008889436721802
269,44.910563684892495,-53.76901334524155,2.757838703226298,0.966,0.48888882994651794
270,39.82116852654943,-53.21331384032965,2.78119970113039,0.936,0.4224450886249542
271,49.62336127147667,-52.459168776869774,2.738685298478231,0.948,0.4337778687477112
272,63.707922119816594,-52.19171842187643,2.7847104389220476,0.966,0.37488895654678345
273,23.65687951086518,-51.855785578489304,2.7959670203272253,0.956,0.4733331799507141
274,41.91161422386041,-50.32282518595457,2.810935650020838,0.96,0.34933313727378845
275,54.6541706940798,-50.07016187906265,2.7109277695417404,0.974,0.49800050258636475
276,18.968647775578415,-49.101888447999954,2.725532103795558,0.918,0.4857785105705261
277,48.085219702973475,-49.18030332773924,2.813374951481819,0.944,0.5482218265533447
278,30.53888167606474,-48.819649174809456,2.847496094647795,0.948,0.4284449517726898
279,55.12308254254355,-47.971780471503735,2.8275439811404794,0.966,0.3580009341239929
280,78.44367134729583,-49.51887660473585,2.9199090600013733,0.992,0.29288843274116516
281,65.36425262363291,-50.23289588838816,3.055992149049416,0.996,0.38311082124710083
282,36.28760379933606,-49.118028946220875,3.002665812615305,0.95,0.3442223370075226
283,33.74181291066747,-48.295090690255165,2.9850138942711055,0.93,0.3315558433532715
284,64.93528885871395,-47.31671617925167,3.040620433865115,0.922,0.42689064145088196
285,56.68365541123777,-47.61988769471645,2.932301762048155,0.954,0.46044471859931946
286,42.57845850495219,-47.97072848677635,3.0005828014109284,0.962,0.4997785687446594
287,29.921501424422168,-47.92609894275665,2.9981624176725745,0.896,0.4771115481853485
288,49.194731763423526,-47.565248511731625,2.9199794104788452,0.942,0.4288896918296814
289,53.125585329685585,-47.050025299191475,2.867065915139392,0.95,0.41489046812057495
290,59.17182493840127,-47.36080488562584,2.8827933587599546,0.956,0.4055570960044861
291,46.85785154775507,-48.34749463945627,2.862514810403809,0.95,0.5113341212272644
292,41.90775867435992,-47.69178618490696,2.8982111101504415,0.928,0.4360005259513855
293,48.2422680612191,-47.142943888902664,2.819396552396938,0.96,0.2588892877101898
294,96.64995089540189,-49.566249035298824,3.0241779810748994,0.972,0.4653329849243164
295,45.47898805099504,-50.6503816395998,3.0964846122078598,0.96,0.3708897531032562
296,59.01777851441002,-51.395257376134396,3.0688224686309695,0.948,0.3104454278945923
297,78.71826923480214,-53.88032614439726,3.1062718741595745,0.946,0.27511170506477356
298,16.831958265470874,-52.88052685558796,3.206156019354239,0.814,0.44688835740089417
299,14.885866925384496,-53.26020921766758,3.304126104572788,0.796,0.6126662492752075
300,43.422843799459365,-51.17739912867546,3.2972722235135734,0.98,0.6431096196174622
301,59.280628926791124,-49.72005145996809,3.204166042152792,0.984,0.3955564498901367
302,41.68502785516676,-49.85937134921551,3.222356652840972,0.982,0.4728891849517822
303,68.91707307153513,-50.57625000178814,3.2394215206149966,0.98,0.6539994478225708
304,52.88846434879302,-51.6828510761261,3.243826810736209,0.984,0.39933377504348755
305,55.19023903046621,-51.04678939282894,3.3252163333818316,0.976,0.5408889055252075
306,45.84432013609478,-51.19493895024061,3.322196594905108,0.964,0.5435548424720764
307,60.91078793561222,-52.48776161670685,3.3760491614229977,0.948,0.5275553464889526
308,54.08458308722435,-52.55190923810005,3.306888848077506,0.892,0.5035555362701416
309,7.397779627756508,-51.29770562052727,3.312700104434043,0.754,0.5791110396385193
310,39.37392231882098,-49.98606210201979,3.509158337023109,0.9,0.7068872451782227
311,8.248974954515944,-47.81341386586428,3.562484484165907,0.714,0.5746651887893677
312,57.25077547832717,-47.45023173838854,3.546936894301325,0.994,0.4611128568649292
313,27.88021072562079,-47.91201400756836,3.665233519859612,0.972,0.6182219386100769
314,38.93696086553096,-45.45931074023247,3.457160589285195,0.982,0.6811099052429199
315,53.27529133315317,-44.472739830613136,3.295196536462754,0.982,0.6926660537719727
316,62.72897090138679,-44.662481501698494,3.37344062095508,0.99,0.5028877258300781
317,46.685406119944,-43.59851025044918,3.2117607700638473,0.984,0.6224427819252014
318,44.26264118258655,-44.01126576215029,3.164847193751484,0.984,0.6395544409751892
319,27.594355839263596,-45.18921076506376,3.172879151068628,0.958,0.6346655488014221
320,30.615113728578404,-44.38109492510557,3.098224159795791,0.936,0.6206651926040649
321,56.700648713713086,-43.718202605843544,2.9472558456473053,0.97,0.7097751498222351
322,59.5879378354026,-45.08368370682001,2.971294103190303,0.98,0.6917749643325806
323,58.15863195660781,-45.62753775715828,2.946177084930241,0.97,0.6026665568351746
324,33.90216213534923,-43.66159675270319,2.902546160854399,0.94,0.6075547337532043
325,30.83024160111649,-43.23084168881178,2.856808601645753,0.898,0.6324433088302612
326,50.798124441277366,-42.3155487254262,2.751795200165361,0.91,0.6795533895492554
327,53.05728210143117,-42.55312126129866,2.648402670631185,0.97,0.6431103944778442
328,51.126794271389535,-41.8403370603919,2.655914683127776,0.968,0.6097766757011414
329,50.02475875582373,-42.90246398001909,2.659718402894214,0.974,0.5566669702529907
330,63.46138908647474,-44.75189329683781,2.7601414548698813,0.962,0.6991090178489685
331,48.28092456886479,-47.05627325922251,2.8096020554658026,0.886,0.6044434309005737
332,64.19744556843663,-47.817970491945744,2.7833311629947275,0.972,0.4748895466327667
333,14.696115589217456,-47.34772629290819,2.7291812680196017,0.804,0.5993331074714661
334,61.63583305289407,-48.06898885220289,2.8212314466945827,0.934,0.7133307456970215
335,55.95811538076929,-48.488928876817226,2.8755061011761427,0.988,0.6486652493476868
336,65.46426059868392,-48.778918862342834,3.0090886240359396,0.98,0.6911088228225708
337,66.43863823358485,-49.117088079452515,3.083139684284106,0.988,0.625331461429596
338,56.74796671712184,-50.10032866895199,3.0544393120799214,0.976,0.5957784652709961
339,23.952581483469956,-50.83641970157623,3.1782936402596533,0.944,0.57599937915802
340,37.02907284766148,-50.17401025444269,3.135185353225097,0.866,0.7019984126091003
341,76.60582889120876,-50.90914911031723,3.300508520565927,0.976,0.7266638278961182
342,53.47220701720511,-51.44803401827812,3.268528731307015,0.954,0.5804444551467896
343,30.782400176693617,-51.18421869724989,3.221778850303963,0.834,0.58622145652771
