,reward,actor_loss,critic_loss,dep_proportion,dep_threshold
0,1.0219354838531514,-18.40903581585735,0.4352678203576943,0.59,0.5006654858589172
1,3.7337504338368754,-10.350546451518312,0.18940140226914082,0.61,0.3633337616920471
2,5.294202847293972,-8.264645738294348,0.20120704656437738,0.36,0.5504434704780579
3,2.7981252654836597,-6.684985735220835,0.15579096200235654,0.3,0.5866662859916687
4,1.5459171312640148,-5.0667676471639425,0.1380198647857469,0.378,0.5648877620697021
5,8.021768551997699,-4.997602128656581,0.14101523005592753,0.202,0.6991090178489685
6,2.1286278916043666,-4.914620857336558,0.15384429168261704,0.512,0.45733463764190674
7,0.8593039478968759,-4.399977433262393,0.13647085269985837,0.348,0.5742208957672119
8,2.2046396977489993,-4.0217620939947665,0.12458971776504768,0.01,0.8033306002616882
9,2.073178533439671,-3.7253370583057404,0.11565027818869567,0.0,0.8246643543243408
10,1.5065167357812383,-3.3443358222721145,0.10525624395268096,0.28,0.6233327984809875
11,5.025678110024823,-3.150523979216814,0.09861702612124645,0.522,0.4062221348285675
12,5.0626869620615285,-3.4685683401767164,0.12087988025814411,0.038,0.6488877534866333
13,3.7557248150023597,-3.3322721761651337,0.12627524826348235,0.49,0.42711150646209717
14,0.7719622782737552,-3.163907803129405,0.12195375995543145,0.11,0.692888081073761
15,9.999718195233124,-3.1978513658978045,0.120424654602175,0.02,0.6186661720275879
16,23.094536249705644,-4.347213725559413,0.19916300598561065,0.03,0.6311107277870178
17,30.175637842971643,-4.885608025826514,0.2561253410822246,0.01,0.7391103506088257
18,4.960142411476948,-5.956467106938362,0.3693480245710816,0.02,0.7191096544265747
19,3.0603662862799172,-5.961748510133475,0.37358121208671946,0.0,0.6686652898788452
20,2.689386974340005,-5.857872165739536,0.3766518865377293,0.0,0.6222217679023743
21,5.724505427661471,-5.857319845817983,0.35318128706421703,0.0,0.6059993505477905
22,3.5866468401539553,-5.929725372232497,0.3448806129745208,0.0,0.5955548882484436
23,3.2792505991337886,-5.919589396566153,0.3698206907938584,0.0,0.5857775211334229
24,2.587832200957149,-6.006634108256549,0.3475317217671545,0.0,0.6004446744918823
25,2.409158597655531,-5.90998297277838,0.36183610826265067,0.0,0.6193327903747559
26,7.573640345588056,-6.07185840792954,0.3571977408209932,0.0,0.5913329124450684
27,8.090159518409314,-5.961326607502997,0.32522395274281735,0.0,0.6057776212692261
28,17.018082762250078,-6.712115937843919,0.38366278537432663,0.0,0.6886656880378723
29,27.93894207679971,-7.793453693389893,0.4156855581823038,0.0,0.6842212080955505
30,17.789825687443173,-8.985495122149587,0.4829468690149952,0.0,0.7273319363594055
31,19.39699957241371,-9.77853572461754,0.517317684716545,0.0,0.5182220935821533
32,12.801245692901082,-10.044737303629518,0.5228974097408354,0.0,0.6522212624549866
33,31.648638708462855,-11.176172502338886,0.5958313297014683,0.0,0.7064433097839355
34,11.963626715381537,-11.897393800318241,0.6500153702800162,0.0,0.6317773461341858
35,9.486879667419856,-12.373550618067384,0.6474697033409029,0.0,0.5853326916694641
36,9.656263001917498,-12.07855767942965,0.6487933403695934,0.0,0.6551102995872498
37,7.279075356949997,-11.43741736188531,0.576053769007558,0.0,0.651332437992096
38,8.945180075651734,-10.53138916939497,0.4925311443657847,0.0,0.6097773313522339
39,13.284379018515054,-10.711176492273808,0.4812557901313994,0.0,0.5973328351974487
40,6.974545309528019,-11.262915462255478,0.4935956325789448,0.0,0.6348879933357239
41,7.213692902070466,-11.308387672528625,0.4828904289752245,0.0,0.6184437274932861
42,6.656145579337595,-11.339542131870985,0.4967176406935323,0.0,0.619999349117279
43,9.89236842265349,-11.851920928806067,0.5011204495676793,0.0,0.6411104798316956
44,14.396352866843472,-12.188841046765447,0.5131169854139443,0.0,0.6611103415489197
45,12.646327785744791,-12.771043673157692,0.5156633013684768,0.0,0.5991106033325195
46,6.883438864020432,-13.095124199986458,0.5266963057802059,0.0,0.5957775712013245
47,7.449301376639407,-12.98377343825996,0.5278169683297165,0.0,0.5453333258628845
48,8.413927964442895,-12.871172212064266,0.5239076298894361,0.0,0.5444445610046387
49,10.133438477558272,-12.299933662638068,0.5245290118036792,0.0,0.5028893351554871
50,7.223590703132381,-11.013701872900128,0.45700548580498435,0.0,0.5786668658256531
51,8.39663133909561,-10.798925014212728,0.44097398297162727,0.0,0.5015559196472168
52,10.438026915801712,-10.557240155525506,0.4171657862025313,0.0,0.556000292301178
53,11.260577439012309,-9.870933257043362,0.3478402804757934,0.0,0.46333396434783936
54,9.46983163410628,-9.437898780219257,0.29107217193813995,0.0,0.5446670055389404
55,9.051862914661436,-9.198167327791452,0.28904635467915796,0.0,0.5691112279891968
56,9.119246343624754,-9.572917206212878,0.3112244381045457,0.0,0.5451106429100037
57,8.303201249922754,-9.353762792423368,0.29746885466738604,0.03,0.5288895964622498
58,8.670778381329058,-9.469219176098704,0.3015718415263109,0.0,0.5591110587120056
59,12.87302266177878,-9.269232077524066,0.2999817398667801,0.0,0.5586667656898499
60,7.054480248668131,-9.286082306876779,0.29717775335302576,0.0,0.5546671748161316
61,8.021257278340732,-9.352048300206661,0.2973534774791915,0.0,0.5617778301239014
62,6.585494955020448,-9.462381701916456,0.29591279916348867,0.0,0.5919997096061707
63,8.505075147377628,-9.044016510248184,0.2860812069266103,0.0,0.5397781729698181
64,11.162199430048753,-9.35753766912967,0.29231893361429684,0.0,0.5486667156219482
65,5.4915034251007775,-8.979406118392944,0.2726088674971834,0.0,0.6013330221176147
66,9.718257163017983,-8.749660292640328,0.26527440632344224,0.0,0.5597776770591736
67,9.395060566740172,-8.94536055997014,0.27514305809745565,0.0,0.5708893537521362
68,6.950354863110848,-8.836173232644796,0.27184532454703003,0.0,0.5939998030662537
69,11.18883835179795,-8.80218450538814,0.26801570507814176,0.0,0.5900002717971802
70,9.07511707944537,-9.001822385005653,0.2740256850083824,0.0,0.5795556306838989
71,11.48102788421557,-9.11580216512084,0.27868433989351615,0.0,0.5928881764411926
72,7.663695708523771,-9.198544418439269,0.28201553312828764,0.0,0.5620000958442688
73,14.072064381358901,-9.221380729228258,0.2794394906668458,0.0,0.523777961730957
