,reward,loss
0,3.3662280346885387,141.09326171875
1,25.00434952462279,171.73895263671875
2,0.41510934222068296,205.78599548339844
3,15.415935381233512,130.08348083496094
4,3.2654548011158364,162.5311737060547
5,19.4627478784689,141.91091918945312
6,0.2367800923828678,204.33200073242188
7,17.49419447184408,94.09451293945312
8,0.5076397012443034,203.64967346191406
9,5.3308675218710375,120.66027069091797
10,0.2835746250286181,202.92930603027344
11,12.654938804111545,98.70562744140625
12,29.364135592959716,132.20262145996094
13,7.368177745516454,159.1829071044922
14,24.72568583852577,108.34569549560547
15,0.5993539076645195,201.91465759277344
16,5.589033134546393,103.79893493652344
17,7.1762469006586525,96.14698791503906
18,0.9808438602203058,61.75865173339844
19,4.878906072070378,98.06770324707031
20,0.045159768449357096,196.15293884277344
21,10.119481158886092,67.42321014404297
22,9.525792769790934,78.43404388427734
23,7.864721021010283,110.5145263671875
24,0.39218123093959867,200.68179321289062
25,1.728958138433962,30.895395278930664
26,0.11512770966167363,198.2456512451172
27,2.9458527033681277,31.346433639526367
28,0.31127020938165484,200.7163848876953
29,7.3974491207908,62.15102767944336
30,0.6338541353796512,200.26126098632812
31,1.9896657651301421,22.01702308654785
32,0.7287987511253252,200.26950073242188
33,0.8874410311085751,16.623376846313477
34,0.4181078578511913,200.7583465576172
35,4.389924125204693,88.7887191772461
36,1.254925922898929,82.31873321533203
37,1.1407294757130273,18.344202041625977
38,4.362528188419859,81.84114837646484
39,7.3809598733615145,61.37778091430664
40,0.5580166193698227,198.61459350585938
41,0.6086099354961501,201.9725799560547
42,2.396670111809588,10.2649507522583
43,10.701209085452824,77.86703491210938
44,0.1747557326093132,198.98873901367188
45,1.7016912632497945,13.647255897521973
46,0.23456892567276133,199.1221466064453
47,0.5071899025242719,197.50576782226562
48,0.5406946955315578,203.66677856445312
49,1.8360496483499524,14.420042037963867
50,0.3628931057736613,197.67941284179688
51,5.350391629646765,67.78532409667969
52,1.28984546293574,29.304399490356445
53,0.384003894526327,197.40664672851562
54,0.57562928640767,13.208534240722656
55,1.5874376085252504,36.49210739135742
56,2.2757295102642545,26.482595443725586
57,0.1414202584562887,199.16482543945312
58,7.045965067543647,90.58970642089844
59,0.9340245034229022,51.34282684326172
60,0.2962022927245209,195.65957641601562
61,1.0761747082433333,27.9341983795166
62,0.3140417650130478,206.3258819580078
63,30.249856506194615,59.366188049316406
64,0.21257980142654953,195.81314086914062
65,0.46723690463127143,194.64031982421875
66,3.2292324161484363,92.40819549560547
67,0.5625744946511062,205.43612670898438
68,1.8107680364260628,12.051532745361328
69,1.3392742303903389,32.285064697265625
70,0.4261178012893041,196.5991668701172
71,1.2346343542527245,24.389854431152344
72,1.4852774850010109,48.46797561645508
73,3.6938926433614334,32.1951904296875
74,0.4139732710513344,207.84039306640625
75,2.7546526375698317,23.732160568237305
76,9.374433889075554,68.0617446899414
77,0.3548981575304383,194.93104553222656
78,20.151855339272814,66.20984649658203
79,1.5706978077584046,46.85133361816406
80,2.5087760422790604,61.594520568847656
81,0.40590073505842783,206.98275756835938
82,0.8598031200740869,10.011005401611328
83,0.37069691149609796,195.2693634033203
84,1.0959958631688238,11.295690536499023
85,0.45481665246878933,194.63038635253906
86,3.4137109974619886,17.672901153564453
87,0.2580849177057768,208.99267578125
88,0.7686859241868187,5.131372451782227
89,0.7659407058759424,194.24771118164062
90,0.8831965039405549,35.31361389160156
91,0.1352337323024022,195.76681518554688
92,2.3369594607693074,7.2450995445251465
93,0.4232734565279056,209.9525909423828
94,1.8467840241943674,24.3430118560791
95,0.6567791939235439,194.42774963378906
96,1.4865096779539386,17.588783264160156
97,0.7041492104271198,196.93243408203125
98,18.941361014353323,78.60619354248047
99,2.266313069377443,70.14063262939453
